twitter_link,text,date,likes,comments
https://twitter.com/AaweRaja/status/1692926916653933043#m,Motif polusi udara jakarta mirip dengan cara jualan vaksin covid. Target nya jualan vaksin dengan menyiapkan virusnya harus dibuat dulu. Jadi polusi udara yg tiba2 tinggi itu bisa sengaja agar dana subsidi mobil listrik segera cair. Siapa penikmat subsidi? Siapa korban polusi?,"Aug 19, 2023 · 3:50 PM UTC",0,0
https://twitter.com/_Banyoe/status/1692910742310457679#m,"Mobil listrik tetaplah mobil yg akan membuat jalanan macet sekalipun semuanya ganti, Imagine! terjebak macet pakai EV dan baterenya habis? smntr untuk pengisian daya butuh energi sangat besar yang disuplai dari pembangkit listrik tenaga batu bara juga memicu Polusi.","Aug 19, 2023 · 2:45 PM UTC",15,1
https://twitter.com/f_fathur/status/1692899964660437075#m,Dinegara mana juga kalau udara polusi itu ada 2 cara 1. pembatasan terhadap kendaraan pribadi dan  1. bangun ruang terbuka hijau lebih banyak…  Kagak ada yg malah jualan mobil listrik 🤣🤣🤣 Ada ada aja Bapak GA ini   Waka DPRD Sentil Heru Budi https://news.detik.com/berita/d-6884362/waka-dprd-sentil-heru-budi-yang-ingin-pejabat-pakai-kendaraan-listrik,"Aug 19, 2023 · 2:02 PM UTC",332,24
https://twitter.com/wonggenden9/status/1692889838025162984#m,"Masuk tuh barang si heru di bisiki luhut ""Di suruh beli mobil listrik,"" itu salah satu tujuan framing POLUSI berminggu2.. Gaya preman berjualan","Aug 19, 2023 · 1:22 PM UTC",1,0
https://twitter.com/ajengcute16__/status/1692869311243890873#m,"Ini pemimpin daerah kok malah jd ky sales mobil listrik.  Lu bikin solusi awal dulu lah, urusan polusi kan bsa bikin hujan buatan dulu misalnya.  Dikira beli mobil listrik kek beli kacang?","Aug 19, 2023 · 12:01 PM UTC",10,10
https://twitter.com/potatoluffy/status/1692838235817603125#m,Lu mau jualan mobil listrik tapi dengan cara bikin polusi beberapa kota,"Aug 19, 2023 · 9:57 AM UTC",0,0
https://twitter.com/Polusi_udara01/status/1692822661934862354#m,https://piped.kavin.rocks/vQioJnH1e1A  Pemerintah kota dki jakarta sehatusnya menyediakan alat pembersih udara sprti ini. Agar bs di nikmati oleh seluruh penduduk dki jakarta. Bukannya mobil listrik 🤦🏻‍♂️ subsidi ev pake duit lalu gak berdampak apa2. Pengadaan alat ini juga pake duit tp semua,"Aug 19, 2023 · 8:55 AM UTC",0,1
https://twitter.com/RICOPLAX1/status/1692820154865082787#m,"Dan Logikanya Harus Nya,Metromini,Kopaja Ngebul,PPD Bus Ngebul Udah Tidak Ada,Banyak mobil dan motor listrik,Masa Tambah Polusi,Kan Aneh Loh..😁🙈","Aug 19, 2023 · 8:45 AM UTC",0,0
https://twitter.com/edwnPr20/status/1692810147230609576#m,"Ngebahas tentang masalah polusi jelas, logis, dan sederhana banget. Beda sama si gubernur giveaway nunduk sama PYM Luhut yg lagi jualan mobil listrik.","Aug 19, 2023 · 8:06 AM UTC",23,0
https://twitter.com/marwan99794508/status/1692804631234265248#m,Akhirnya...polusi tinggi...solusi..motor mobil listrik...,"Aug 19, 2023 · 7:44 AM UTC",0,0
https://twitter.com/MOTION975FM/status/1692793522921804106#m,"Kurangi Polusi Udara, Pejabat Pemprov DKI Wajib Pakai Mobil Listrik 🚗💨 https://otomotif.kompas.com/read/2023/08/19/062200815/kurangi-polusi-udara-pejabat-pemprov-dki-wajib-pakai-mobil-listrik?utm_source=Various&utm_medium=Referral&utm_campaign=Top_Desktop","Aug 19, 2023 · 7:00 AM UTC",0,0
https://twitter.com/anakkosan95/status/1692790966821024153#m,Mengatasi polusi udara dengan meningkatkan volume penjualan mobil listrik  🏃🏃🏃🏃,"Aug 19, 2023 · 6:49 AM UTC",0,0
https://twitter.com/yaniarsim/status/1692784130197749983#m,"Akhirnya opung @kemenkomarves bisa jualan mobil listrik gegara polusi di Jakarta dan pak lurah batuk-batuk 4 minggu 😂😂 Mobil listrik semula disubsidi tp gak laku, akhirnya dijual ke Pemda & Pejabat Pemerintah dan belinya pakai APBD & APBN 🤪 Hidup opung 👏👏","Aug 19, 2023 · 6:22 AM UTC",262,32
https://twitter.com/AndryHormat/status/1692778796410384399#m,"Siapa pejabat yg berbisnis di kendaraan (mobil & motor) listrik ???? Hrsnya wajib pakai kendaraan / transportasi umum, kl mau tuntas permasalahan polusi udara di Jkt","Aug 19, 2023 · 6:01 AM UTC",0,0
https://twitter.com/agungwarancak/status/1692776144016118098#m,"Beginilah kalau kebijakan lingkungan itu reaksioner dan tambal sulam. Klo pun semua pejabat DKI naik mobil listrik: (1) macet tetap parah, (2) polusi pindah ke lokasi tambang nikel dan ‘pembuangan’ mobil bekas, & 3) yg diuntungkan tetap korporasi mobil dan para rentenya!","Aug 19, 2023 · 5:50 AM UTC",29,1
https://twitter.com/sdmgvn/status/1692770191569236370#m,Udah baca isinya belom? Kendaraan listrik minimal motor listik  Tapi apa iya mereka mau pake motor listrik? Yang ada mobil listrik Semua pada minta pejabat pake mobil listrik.  Listrik listrik listrik Tapi ga ada yang menyenggol perusahaan batubara yg penyebab utama polusi,"Aug 19, 2023 · 5:27 AM UTC",0,2
https://twitter.com/Anyer_Fury/status/1692766238072770897#m,Polusi udara dibahas besar-besaran. Ujungnya dagang mobil listrik.,"Aug 19, 2023 · 5:11 AM UTC",0,0
https://twitter.com/Thomass90392754/status/1692763494943437112#m,"Kalo diwajibkan pakai mobil listrik, polusi udaranya berkurang macetnya nambah parah. Mendingan di wajibkan pakai transportasi umum, rolling per 2 minggu bisa kan. Atau rolling per 2 minggu  WFH. Kalo begini Ujungnya mobil dinas beli baru semua, yg pakai motor piye.","Aug 19, 2023 · 5:00 AM UTC",0,0
https://twitter.com/mfh250783/status/1692762595609235688#m,"Jangan2 polusi udara yg kemarin dibuat2, biar masyarakat disuruh beli Mobil listrik..","Aug 19, 2023 · 4:57 AM UTC",0,0
https://twitter.com/RSoeman/status/1692753998410051759#m,"Padahal yg bikin polusi salah satunya pembangkit listrik yg g ramah lingkungan untuk memenuhi kebutuhan mobil listrik yg mau dipake ini, haha","Aug 19, 2023 · 4:22 AM UTC",0,0
https://twitter.com/NathanJKT/status/1692749452359139503#m,"Rakyat nya di Suruh Naik Jaklingko  , Busway , KrL , MRT .... biar Polusi Jkt berkurang   Pejabat nya Justru Mau Beli Motor - Mobil Listrik 😆😆","Aug 19, 2023 · 4:04 AM UTC",0,0
https://twitter.com/sasttr0/status/1692748523597607052#m,"Jangan2 polusi udara kemarin disengaja, dan diblowup buat jualan mobil listrik lagi, cuan gede nih buat si anu","Aug 19, 2023 · 4:01 AM UTC",3,0
https://twitter.com/BATMAN85749464/status/1692736922161221870#m,"Udah kebaca ru permainanlu,klo mau jualan mobil listrik bilang aja,ga usah pk drama polusi segala,sontoloyo.","Aug 19, 2023 · 3:15 AM UTC",0,0
https://twitter.com/unknown10890572/status/1692736370366931216#m,"Ganti mobil/motor listrik cuma bikin pembuat kebijakan kampret bergelimangan duit hasil proyek Batubara mereka sendiri  Ga akan efek ke polusi udara, malah jangan2 nambah pltu lagi deket rumah lu","Aug 19, 2023 · 3:12 AM UTC",0,0
https://twitter.com/SINDOnews/status/1692733127653781745#m,Ahok sebut mobil listrik bukan solusi untuk kurangi polusi. https://otomotif.sindonews.com/read/1179687/183/5-alasan-kuat-ahok-sebut-mobil-listrik-bukan-solusi-untuk-kurangi-polusi-1692410896,"Aug 19, 2023 · 3:00 AM UTC",2,0
https://twitter.com/AgustinusDarma4/status/1692727347328557290#m,"Nggak cukup ancok! Kalau mau bebas polusi Lo tertibin dulu dah PLTU dan Industri di sekitar Jakarta, baru urusan mobil listrik","Aug 19, 2023 · 2:37 AM UTC",0,0
https://twitter.com/AhmadGozali/status/1692718489268871321#m,"Polusi tinggi, diantaranya disebabkan PLTU berbahan bakar batu bara.  Solusinya: belilah kendaraan listrik. Yang listriknya berasal dari PLTU tadi.  Begitulah hasil rapat ttg lingkungan yang dihadiri pengusaha (merangkap penguasa) mobil listrik.","Aug 19, 2023 · 2:01 AM UTC",11,3
https://twitter.com/mnurihsan/status/1692715086274859245#m,"Trus ngefeknya apa sama kemacetan? Polusi juga makin parah koq krn buat mobil listrik bukan di pasar gembrong… yang ada malah kesenjangan sosial, internal mereka makin menjadi2, trus pengadaan risiko korupsi.. chuaaaaks!","Aug 19, 2023 · 1:48 AM UTC",0,0
https://twitter.com/davidadrianto/status/1692712317979701280#m,"Betul, mending mobil listrik sih. Memang energi nya dari PLTU juga, setidak nya kita pake batu bara dalam negri. Kalo pake kendaraan berbahan bakar minyak, minyak nya kita masih impor duit kita keluar dapet polusi pula. Mobil listrik sedikit lebih bagus","Aug 19, 2023 · 1:37 AM UTC",0,2
https://twitter.com/fermipans/status/1692711409233412277#m,"Sedih banget ya, orang2 pinter di Jakarta pada ga dianggap. Polusi parah, solusinya beli mobil listrik.","Aug 19, 2023 · 1:33 AM UTC",0,0
https://twitter.com/destatwit/status/1692699937899942013#m,"Rezim ini memang rada2 pejabatnya  Inspeksi stadion yg diajak vendor rumput, akhirnya rumput minta diganti  Masalh Polusi udara yg diajak rundingan mentri yg ponakannya pnya pabrik motor mobil listrik  keputusannya ya jls bisa ditebak.. Knp solusinya gak pakai transportasi umum?","Aug 19, 2023 · 12:48 AM UTC",0,0
https://twitter.com/EdiSilitonga354/status/1692697511054676320#m,Keliatannya polusi sengaja dihembuskan…u/ jualan mobil/motor listrik…kalo ini bener jahat banget,"Aug 19, 2023 · 12:38 AM UTC",0,0
https://twitter.com/julakabe/status/1692694451540693353#m,"Pina ramai diperbincangkan polusi udara di Jakarta, semoga selanjutnya bukan subsidi kepemilikan mobil listrik jadi solusinya. 😁","Aug 19, 2023 · 12:26 AM UTC",0,0
https://twitter.com/satrianamanya/status/1692686316105036112#m,memproduksi baterai buat mobil/motor listrik juga bikin polusi kan?,"Aug 18, 2023 · 11:54 PM UTC",0,0
https://twitter.com/bletia_tara/status/1692678441681010810#m,bagaimana? apakah pemberitaan masif ttg polusi dan kualitas udara di jakarta sudah berhasil mendongkrak penjualan mobil listrik? saya bosan sekali baca berita bbrp hari belakangan isinya kok sarat unsur politis semua. 😒,"Aug 18, 2023 · 11:22 PM UTC",0,0
https://twitter.com/ratrisx/status/1692675248351760861#m,"Proyek...Proyek....motor listrik nggak lancar, salahkan polusi untuk jualan mobil listrik","Aug 18, 2023 · 11:10 PM UTC",0,0
https://twitter.com/luffydcahyo/status/1692669065373114428#m,Sandiaga uno naik mobil listri buat mengatasi polusi jakarta. Lupa mobil listriknya baterainya dicharge pakek listrik dari PLTU sekitaran Jakarta.,"Aug 18, 2023 · 10:45 PM UTC",0,0
https://twitter.com/zijoenaedi/status/1692598529129341133#m,"Owalah,,,,ini toh adanya polusi jakarta selain program pindah negara,ada program mobil listrik buat dinas,,,toh","Aug 18, 2023 · 6:05 PM UTC",0,0
https://twitter.com/NAMAKU_OWENK/status/1692597646341628016#m,"Otak pebisnis yang begitu, bkn disarankan naik tranaportasi publik agar mengurangi kemacetan. Eh iya lupa, opung kan punya bisnis terkait mobil listrik. Adakah kaitannya dgn polusi udara Jakarta belakangan ini..??","Aug 18, 2023 · 6:01 PM UTC",0,1
https://twitter.com/SalehThaib/status/1692580429059256538#m,Bicara Polusi Udara karena ingin memaksakan penggunaan mobil/motor listrik produk China... Woy... demi Wong Cilik atau Wong Cin... bro????,"Aug 18, 2023 · 4:53 PM UTC",0,0
https://twitter.com/torosingo/status/1692569764705759703#m,"Orang² jabodetabek memang lucu², tariak tariak polusi udara tapi diauruh nail kendaraan umum ngamok², lalu disuruh ganti motor mobil listrik satu juta alasan disemburkan utk menolaknya. Selamat menikmati polusi ya","Aug 18, 2023 · 4:10 PM UTC",0,0
https://twitter.com/RivaldiTirta/status/1692563939362758673#m,"Ini bukan mecahin masalah, tapi mindahin masalah 🤣. Pindah ke mobil listrik biar gak bikin banyak polusi, tapi malah bikin macet karena makin banyak kendaraan di Jakarta 😂","Aug 18, 2023 · 3:47 PM UTC",0,0
https://twitter.com/westerliess/status/1692563706679558163#m,Nanti dengan bikin rencana anggran triliunan dengan alasan mobil dinas pejabat pemprov ganti pake kendaraan listrik buat mengurangi polusi. Eheeeeee kebaca dah episodenya,"Aug 18, 2023 · 3:46 PM UTC",0,0
https://twitter.com/__Jfff777/status/1692550160126218583#m,Rute Transjakarta banyak yg dikurangi Impor KRL ga boleh Kendaraan wajib cek emisi Polusi parah yg disalahin kendaraan  Semua demi sales mobil listrik,"Aug 18, 2023 · 2:52 PM UTC",4,0
https://twitter.com/khairulanwar11/status/1692547250155876452#m,"Politisasi polusi Jakarta. Goalnya adalah "" jual mobil listrik"". Bisnis begundal penguasa. 😀😀","Aug 18, 2023 · 2:41 PM UTC",1,0
https://twitter.com/nkaimusou170899/status/1692546032524230816#m,"Ya bagus sebenarnya agenda Go green ini.. sampe sampe polusi ini terus ""diangkat"".. tapi ya masa solusinya beli mobil listrik Baginda..","Aug 18, 2023 · 2:36 PM UTC",0,0
https://twitter.com/JohanesSuryaK/status/1692530428383817767#m,Ngomongin polusi. Emang beneran perlu pindah ke mobil listrik? Saya enggak ahli disini. Ini cuman opini ditambah data doank.  Kalau dari data yang saya baca. Industri yang memberikan sumbangsih tertinggi adalah listrik.,"Aug 18, 2023 · 1:34 PM UTC",0,1
https://twitter.com/SultanRivandi/status/1692530195738284409#m,"Agenda setting kebijakan soal udara gempar luar biasa. dalam tempo waktu yang singkat, semua orang bicara soal udara. tapi cukupkah penyelesaiannya dengan pajak polusi dan pengadaan mobil listrik di dki Jakarta?","Aug 18, 2023 · 1:33 PM UTC",0,0
https://twitter.com/cherie_deux/status/1692520670314586273#m,"Halah, kendaraan dinas mereka doang yg diwajibkan. Tetep aje mobil2 lain di rumahnya, mobil gaya gayaan, mobil2 istri dan anak anaknya emang mau dijual ganti mobil listrik, apalagi pake kocek pribadi. Ga mungkin kayaknya. Tetep ae nyumbang polusi juga.","Aug 18, 2023 · 12:55 PM UTC",0,0
https://twitter.com/Afans_rb/status/1692516515873206511#m,"Dari awal juga komitmen pejabat-pejabat ini bukan untuk menjaga lingkungan dari polusi, polusi cuman dijadiin alibi buat jualan mobil listrik.","Aug 18, 2023 · 12:39 PM UTC",0,0
https://twitter.com/heri_sutiknoput/status/1692516044978688231#m,"Ujung ujungnya ke BISNIS MOBIL DAN MOTOR LISTRIK ,demi bisnis beralasan polusi udara ,,dasar licik ..","Aug 18, 2023 · 12:37 PM UTC",1,0
https://twitter.com/untuN9ADsY/status/1692513531537883141#m,solusi polusi udara yg simpel & males mikir .. WFH.... kendaraan & mobil listrik...,"Aug 18, 2023 · 12:27 PM UTC",0,0
https://twitter.com/sudruncahyo/status/1692512936168960069#m,Kliatannya polusi udara sengaja digembar gemborkan utk memasarkan mobil dan motor listrik yg ada subsidinya,"Aug 18, 2023 · 12:25 PM UTC",8,0
https://twitter.com/TheMaximvs09/status/1692511588451037485#m,Soal polusi sibuk dibahas agar mobil listrik laris?  Benahi jg infra dan harganya terjangkau awam.,"Aug 18, 2023 · 12:19 PM UTC",0,0
https://twitter.com/Polusi_udara01/status/1692510055974027389#m,#Asean #Fifa #trending #southeastAsia #BakarSampah #iU17 #Ios17 #Iphone15 #Jakarta🇮🇩 #AirPollution #ndonesia  PLN harus mengiklaskan jika warga Jakarta mau pasang panel surya di rumahnya. Hrs di bantu dan di galakkan. Panel surya ini lbh murah dr pd beli mobil listrik ya guys 🙏🏻,"Aug 18, 2023 · 12:13 PM UTC",1,1
https://twitter.com/kiokio878/status/1692509891410227281#m,"Waktu pandemi apa-apa harus PCR harganya pun gak murah, sekarang ada polusi bukanya di cari solusi malah di suruh menggunakan mobil listrik. Hmmm yang megang orangnya sama lagi sama yang waktu itu tuh 🤣🤣🤣","Aug 18, 2023 · 12:12 PM UTC",0,0
https://twitter.com/kiokio878/status/1692506497799061939#m,Mas PAKE MOBIL LISTRIK MAS BIAR GAK POLUSI 🤣🤣,"Aug 18, 2023 · 11:59 AM UTC",0,0
https://twitter.com/dwimoreno50/status/1692504174678999297#m,"Saya lebih setuju ini. Mobil listrik mengurangi polusi, tetapi tidak mengurangi kemacetan?","Aug 18, 2023 · 11:50 AM UTC",0,2
https://twitter.com/kikipujianti/status/1692499919062663276#m,Kadang mikir isu polusi ini dirangkai untuk apa ya? Kayak ini polusi emang udah buruk sejak awal tahun tapi kenapa gitu baru heboh banget sekarang?  Mobil listrik????🫤,"Aug 18, 2023 · 11:33 AM UTC",0,0
https://twitter.com/Windy73260448/status/1692498576692367486#m,Kayanya polusi memang di bikin sama antek2 untuk memuluskan mobil listrik wkkwkwkw secara si perdana menteri sudah menggebu2 pengadaan mobil listrik dari seklian tahun lalu,"Aug 18, 2023 · 11:28 AM UTC",0,0
https://twitter.com/harismz/status/1692496926258651455#m,abis berita polusi udara trus suruh pejabat beli mobil listrik itu apa banget ya,"Aug 18, 2023 · 11:21 AM UTC",0,0
https://twitter.com/rpatriantobsc/status/1692493396655649233#m,"Inti persoalannya tolak depan,polusi dan macet wajib ganti mobil listrik dan polusi wuuus ilang kesetrum tetap muaacet krn mobil listrik murah RRC akan memenuhi jalan DKI.","Aug 18, 2023 · 11:07 AM UTC",0,0
https://twitter.com/domeaagro/status/1692492189396541481#m,Konteks rapat adalah penanggulangan polusi. Apa berefek hny pejabatnya sj yg ganti mobil listrik? Sedangkan sumber listrik masih dr batu bara?  Kenapa tidak memberi contoh semua pns dibawahnya & masyarakat utk pakai fasilitas umum. Biar pejabat merasakan mana yang perlu dibenahi.,"Aug 18, 2023 · 11:02 AM UTC",0,0
https://twitter.com/jubaedi_abed/status/1692487887659655279#m,Polusi udara di jakarta di blow up habis habisan Ujung ujungnya jualan mobil listrik dan motor listrik Dasar lintah darat,"Aug 18, 2023 · 10:45 AM UTC",4,0
https://twitter.com/RidwanMarpaung5/status/1692472532300112307#m,Terutama mobil dan sepeda motor dinas Pemprov DKI untuk mengurangi polusi udara buruk DKI. Saran pak Gubernur mobil2 bus yg berlalu lalang di Jakarta juga diupayakan mobil bus Listrik.,"Aug 18, 2023 · 9:44 AM UTC",0,0
https://twitter.com/mlvnnn_/status/1692467291156590911#m,"Menteri BUMN Erick Thohir banyak memberi terobosan dalam mengurangi polusi udara di Jakarta mulai dari penggunaan mobil listrik dan transportasi umum seperti MRT, LRT, dan Kereta Cepat.  @erickthohir #GanjarErickDuetTerbaik","Aug 18, 2023 · 9:23 AM UTC",13,0
https://twitter.com/MarcelSabini7/status/1692458188170498276#m,Klo Luhut suruh kyk gitum ya ikut dong. Arahnya gini: isu polusi udara utk memperkuat opini pengalihan ke mobil dan motor listrik. Kan penyerapan msh rendah sekali tuh. Padahal sdh disubsidi. Opa Luhut dan Moeldoko yg sdh punya perusahaanny pasti rugi dong.,"Aug 18, 2023 · 8:47 AM UTC",4,0
https://twitter.com/AssaMaulana/status/1692450496597180467#m,Rapat cari solusi mengatasi polusi udara sama Opung. Ya solusinya beli mobil listrik😅,"Aug 18, 2023 · 8:16 AM UTC",1,0
https://twitter.com/TK_crowned69/status/1692436251138556216#m,"""Masa iya bensin premium disebut salah sasaran, tp mobil listrik disubsidi, masuk akal ga""  Masuk akal bagi yg BERFIKIR, dan gak masuk akal bagi yg GAK BERFIKIR kyk lu. Subsidi BBM dikurangin aja msh byk kendaraan berbensin, dan pernah liat berita ga? Tau gmn polusi skrg ini gk?","Aug 18, 2023 · 7:20 AM UTC",0,2
https://twitter.com/Rzqi_/status/1692414015329460396#m,"@ariyadifebri ini kayaknya ikut dalam kampanye penjualan mobil listrik deh, sengaja bikin tweet kaya gitu biar polusi makin padet, kacau emangg","Aug 18, 2023 · 5:51 AM UTC",0,0
https://twitter.com/leoisntmyname/status/1692399407155822749#m,kalo emang isu polusi ini sengaja dinaikin buat dorong promosi electric vehicle berarti berhasil soalnya udah beberapa orang terdekat yg lumayan concern sm polusi jkt sampe bilang mau ganti mobil/motor listrik..,"Aug 18, 2023 · 4:53 AM UTC",0,0
https://twitter.com/jonbosra/status/1692377689947283920#m,spy pd hepi pihk yg ribut2 polusi mnding bikin perda pergub permen yg menghrskn smw mbil yg ada di jln2 dki kudu mobil listrik....enaaak tenan produsen skligus pjbt yg pny bisnis ev,"Aug 18, 2023 · 3:27 AM UTC",1,0
https://twitter.com/bigboylooksgood/status/1692366327770734778#m,"No traffic,jakarta hijau. kontributor polusi = transport asi. Solusi = motor/mobil listrik wajib disediakan @GrabID @gojekindonesia &  @Bluebirdgroup pada taxi. Stlah mengeruk uang & polusi, saatnya kalian berkontribusi. Gak pake lama ya.","Aug 18, 2023 · 2:42 AM UTC",0,0
https://twitter.com/agent_pin/status/1692355750977519898#m,"Ini baru ide brilian. Yg bela mobil listrik dg alasan polusi atau pencemaran lingkungan mari jujur, brp hrg mbl listrik dibanding hrg mbl BBM (nanti BBH) ? Realistiskah ? Kebijakan mbl listrik cuma soal BISNIS utk para pengusaha yg difasilitasi oleh pemerintah","Aug 18, 2023 · 2:00 AM UTC",0,0
https://twitter.com/Ap_sdi/status/1692303284407787925#m,Solusi Polusi Udara dari Pemerintah: 1. Beli mobil listrik 2. Beli pertamax,"Aug 17, 2023 · 10:31 PM UTC",1,0
https://twitter.com/Polusi_udara01/status/1692289921619468472#m,Mengapa mobil listrik tdk menggunakan alternator agar tdk perlu lagi memgisi dr PLN.. wah mantep nihh.. kog admin gak kepikiran yaa 🤣,"Aug 17, 2023 · 9:38 PM UTC",1,1
https://twitter.com/signor_id/status/1692227611601281212#m,"Jokowi akui polusi udara di Jakarta lama. Solusinya: pindahkan aktivitas pemerintahan ke Ibu Kota Nusantara, kembangkan transportasi ramah lingkungan, dan proyek mobil listrik. Data IQAir: Jakarta punya udara terburuk di dunia, PM 2,5 mencapai 164 (tidak sehat).","Aug 17, 2023 · 5:31 PM UTC",0,0
https://twitter.com/budimarwanto06/status/1692186531996553402#m,"msalh jumlh kmatian ibu dlm kehamilan/melhirkan, kasus ibu bnuh anak/bayi akibat zina blum nikah/faktor eknomi kluarga hrus diprhtikn, jmlh klahiran anak/jumlh pendduk mkin bnyk kurng prgram kb dan msalh isu kejhatan lingkungn polusi udra isu msa dpan knologi trapan mobil listrik","Aug 17, 2023 · 2:48 PM UTC",0,0
https://twitter.com/Cerfiss1125/status/1692182116128477572#m,Ternyata ini yg dimaksud Anies bahwa dampak tidak langsung polusi mobil listrik di Indonesia lebih besar dibanding dampak langsung polusi kendaraan BBM dgn standar emisi rendah karbon..,"Aug 17, 2023 · 2:30 PM UTC",0,0
https://twitter.com/piiqtopiq/status/1692166909461254534#m,"kalo ada yang bilang solusi polusi udara itu mobil/motor listrik, apakah solusi rokok ini jadi rokok elektrik?🫢","Aug 17, 2023 · 1:30 PM UTC",0,0
https://twitter.com/brother_djon/status/1692142179974791457#m,"Polusi Jakarta Memburuk, Sandiaga Kandangkan Mobil Listrik Mulai Naik Kendaraan Umum dan Lari ke Kantor - Metro Tempo.co https://metro.tempo.co/read/1760441/polusi-jakarta-memburuk-sandiaga-kandangkan-mobil-listrik-mulai-naik-kendaraan-umum-dan-lari-ke-kantor","Aug 17, 2023 · 11:51 AM UTC",1,0
https://twitter.com/PutihBocah/status/1692141572824150084#m,"lo pas jadi gubernur ngapain? pas 9 tahun jadi presiden ngapain bos? jualan kapasitas pln karena pltu biar terus ngebul dan ngepung jakarta asap nya?  kalo iya berani, tutup separuh pltu itu, liat turun gak polusi nya vs nyuruh orang kaya beli mobil listrik disubsidi pula","Aug 17, 2023 · 11:49 AM UTC",0,0
https://twitter.com/Trisnoaku1/status/1692140177010139272#m,"Solusinya dari Abud Kadrun Wan Ngibul adalah : 1. Tanya KTP asap asalnya dr daerah mana..? 2. Polusi dirumah jgn disebarkan keluar.. 3. Mobil Listrik hrs dibatasi krn menyumbang Emisi terbesar di Jakarta.. 4. Jgn melawan Sunatulloh masukan ketanah, jgn dibiarkan di udara.. LoL..!","Aug 17, 2023 · 11:43 AM UTC",1,0
https://twitter.com/Lardi79427412/status/1692136945017909564#m,Ngaco bagaimana bisa percaya kalau mobil listrik penyumbang polusi dari pada mobil bbm,"Aug 17, 2023 · 11:31 AM UTC",0,0
https://twitter.com/cnbcindonesia/status/1692125573722907097#m,"Bukan Mobil Listrik, Ini Solusi Atasi Polusi Udara Jakarta! https://cnbcindonesia.com/news/20230815105730-8-463030/bukan-mobil-listrik-ini-solusi-atasi-polusi-udara-jakarta?utm_source=twitter&utm_medium=oa&utm_content=cnbcindonesia&utm_campaign=cmssocmed","Aug 17, 2023 · 10:45 AM UTC",0,0
https://twitter.com/saynotopdip/status/1692112642243170459#m,Mobil listrik itu cuma memindahkan polusi dari knalpot dia ke cerobong asap PLTU,"Aug 17, 2023 · 9:54 AM UTC",0,0
https://twitter.com/DeddyDermawan/status/1692102651952128126#m,Saran gw sih stay indoor dr pada nambahin polusi. Kecuali pake mobil listrik.,"Aug 17, 2023 · 9:14 AM UTC",0,0
https://twitter.com/budimarwanto06/status/1692094547713831324#m,"msalh jumlh kmatian ibu dlm kehamilan/melhirkan, kasus ibu bnuh anak/bayi akibat zina blum nikah/faktor eknomi kluarga hrus diprhtikn, jmlh klahiran anak/jumlh pendduk mkin bnyk kurng prgram kb dan msalh isu kejhatan lingkungn polusi udra isu msa dpan knologi trapan mobil listrik","Aug 17, 2023 · 8:42 AM UTC",0,2
https://twitter.com/Jhonry_pea/status/1692082341873893764#m,"Kayaknya prof ini asbun aja. Dari zaman anis pun polusi udara sdh buruk di jkt. Anis bilang sulit di identifikasi krn tdk ada ktp identitasnya😝 jg anis bilang polusi udara lebih besar mobil listrik dibanding mobil menggunakan bbm, pie jal 😝😝😝","Aug 17, 2023 · 7:54 AM UTC",7,0
https://twitter.com/CFC_Jak/status/1692080593838956861#m,"kalo warga minta solusi atas polusi udara, terus dikasih jawaban ""beli mobil listrik"" kira2 yang rusak warga atau presiden? terus kalo warga emosi karena solusi ngawur gitu, malah warga yang dikatain gak punya sopan santun? yang mancing warga jadi emosi siapa?","Aug 17, 2023 · 7:47 AM UTC",1,0
https://twitter.com/nggrhwnprmn/status/1692009272488718581#m,"Krn pen kliatan agakaya, dulu ada program mobil murah, lu orang dukung mampus! Mobil murah itu balok domino pertama yg lu sundul rubuh smpe balok2 polusi udara yg skrg lu protes smpe batuk2. Skrg lu mau mobil listrik? Subsidi pula?!","Aug 17, 2023 · 3:03 AM UTC",0,0
https://twitter.com/masbro732380371/status/1691997350657774076#m,"Udahlah pak.. Diem aja di ruangan AC, ada gubernur PLT  Udah dari jaman si pitung kalo jkt itu polusi emisi,rakyat udah biasa itu...  Jd gak usah urus motor listrik...  Elu esemka kagk kelar kelar kok malah ngurusin mobil listrik,  enakkan dong luhut ma muldog yg punya bisnisnya","Aug 17, 2023 · 2:16 AM UTC",0,0
https://twitter.com/NINOMAHEDAR/status/1691987901280882820#m,Polusi udara solusinya Mobil Listrik Katanya - hahahahahaha,"Aug 17, 2023 · 1:38 AM UTC",0,0
https://twitter.com/missdiah2/status/1691987818112032841#m,"Oh Premium ke Pertalite.. Pertalite ke Pertamax..  demi berkurangnya polusi? demi keuntungan komisaris?  isu lingkungan pake mobil listrik, beli pertamax. Giliran bikin sumur resapan, kaya nemu gorengan anget..","Aug 17, 2023 · 1:38 AM UTC",4,2
https://twitter.com/Macannegara195/status/1691972537264242729#m,Kata Si Anis penyumbang polusi Udara yg terbesar  adalah MOBIL LISTRIK.. kemaren saya cari2 KENALPOT nya Nggak Ada....saya yang koplak apa ......,"Aug 17, 2023 · 12:37 AM UTC",0,0
